,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
1503,"(0.5406895875930786, 0.8871683478355408, -6.133514398243278e-05)","(0.4747733771800995, 0.8582006096839905, 0.04873431473970413)","(0.44553443789482117, 0.7971138954162598, 0.06770559400320053)","(0.435308575630188, 0.7293046116828918, 0.08565620332956314)","(0.4256661534309387, 0.680952787399292, 0.09891551733016968)","(0.43260517716407776, 0.7471407651901245, 0.002214985666796565)","(0.405991792678833, 0.6544089317321777, 0.03298541158437729)","(0.39685750007629395, 0.6159740090370178, 0.0676623284816742)","(0.39413273334503174, 0.5919802784919739, 0.09104695916175842)","(0.46206387877464294, 0.712153434753418, -0.008350838907063007)","(0.4359484612941742, 0.6150877475738525, 0.028129559010267258)","(0.4262229800224304, 0.5906780958175659, 0.07375967502593994)","(0.4225054681301117, 0.5871075391769409, 0.10705991834402084)","(0.49331849813461304, 0.6899759769439697, -0.011268261820077896)","(0.46417000889778137, 0.5987063646316528, 0.02246340736746788)","(0.4557285010814667, 0.5889685750007629, 0.06539870798587799)","(0.45407313108444214, 0.5994470715522766, 0.09319084882736206)","(0.5228467583656311, 0.6753299832344055, -0.010051371529698372)","(0.49585267901420593, 0.6051638126373291, 0.02099749818444252)","(0.48656779527664185, 0.6018164753913879, 0.057423386722803116)","(0.48548343777656555, 0.6111743450164795, 0.08704522252082825)",Reach
1504,"(0.5151668190956116, 0.8709213733673096, -5.109706398798153e-05)","(0.44445449113845825, 0.8327417373657227, 0.0518265925347805)","(0.41490721702575684, 0.7723028063774109, 0.07201999425888062)","(0.4031181335449219, 0.705720067024231, 0.09043696522712708)","(0.3965145945549011, 0.6508948802947998, 0.10434649884700775)","(0.3983997404575348, 0.7200966477394104, 0.012746288441121578)","(0.37329286336898804, 0.6354967355728149, 0.04416444152593613)","(0.3629101812839508, 0.6003583669662476, 0.0792074203491211)","(0.36073246598243713, 0.5781444311141968, 0.10349675267934799)","(0.4249849319458008, 0.6859114170074463, -0.00023148422769736499)","(0.39828234910964966, 0.6004617214202881, 0.03723467141389847)","(0.3890472650527954, 0.5745730400085449, 0.07754072546958923)","(0.38619083166122437, 0.5693746209144592, 0.1042361781001091)","(0.45479831099510193, 0.6619964838027954, -0.005154991988092661)","(0.4247293472290039, 0.5806482434272766, 0.026016347110271454)","(0.4196997284889221, 0.5733129382133484, 0.06332141160964966)","(0.42221757769584656, 0.5860368013381958, 0.08700742572546005)","(0.4831889569759369, 0.6441508531570435, -0.005545022897422314)","(0.455422580242157, 0.5812897086143494, 0.02691561169922352)","(0.4480710029602051, 0.5800166726112366, 0.06080231815576553)","(0.4487541615962982, 0.590969979763031, 0.08856555074453354)",Reach
1505,"(0.4930480420589447, 0.8513414859771729, -1.593333945493214e-05)","(0.41619426012039185, 0.8025116920471191, 0.0533926747739315)","(0.38376978039741516, 0.7349452972412109, 0.07583487778902054)","(0.3709472417831421, 0.6668334603309631, 0.09511721134185791)","(0.3675623834133148, 0.6141175627708435, 0.11331918835639954)","(0.361455500125885, 0.6922953724861145, 0.011014829389750957)","(0.3481166958808899, 0.6123937368392944, 0.04837975651025772)","(0.3461166024208069, 0.605004072189331, 0.08599644899368286)","(0.3494209051132202, 0.6082944273948669, 0.11040116846561432)","(0.3861474096775055, 0.6607163548469543, -0.005083940923213959)","(0.36727094650268555, 0.5833847522735596, 0.037521131336688995)","(0.3676675260066986, 0.5778377056121826, 0.0707755759358406)","(0.3695076107978821, 0.5815639495849609, 0.08221661299467087)","(0.41529932618141174, 0.6342529654502869, -0.012042219750583172)","(0.39338067173957825, 0.5568708181381226, 0.018984420225024223)","(0.3949488401412964, 0.5610530972480774, 0.04940243065357208)","(0.399924635887146, 0.5756201148033142, 0.06387694180011749)","(0.44357362389564514, 0.6118340492248535, -0.013241292908787727)","(0.4232286214828491, 0.5496576428413391, 0.015499855391681194)","(0.4205917418003082, 0.5569243431091309, 0.044264525175094604)","(0.4221508800983429, 0.5727936029434204, 0.06511609256267548)",Reach
1506,"(0.47071942687034607, 0.8348122835159302, -4.4159307435620576e-05)","(0.4016585052013397, 0.7878051400184631, 0.053399235010147095)","(0.3666841387748718, 0.723196804523468, 0.0813896581530571)","(0.347842276096344, 0.6683727502822876, 0.10463698953390121)","(0.336535781621933, 0.6270582675933838, 0.1325058490037918)","(0.34194669127464294, 0.6753934621810913, 0.037709321826696396)","(0.33808833360671997, 0.5956340432167053, 0.0697302594780922)","(0.3372598886489868, 0.5817470550537109, 0.0946483463048935)","(0.33717310428619385, 0.5810236930847168, 0.11027882993221283)","(0.36233726143836975, 0.6456009149551392, 0.01937025599181652)","(0.3521428406238556, 0.5679492354393005, 0.053499288856983185)","(0.3543815612792969, 0.56462162733078, 0.07390081137418747)","(0.3528600335121155, 0.5674573183059692, 0.08147375285625458)","(0.3868121802806854, 0.6192009449005127, 0.008856980130076408)","(0.37198925018310547, 0.5389437675476074, 0.03439589589834213)","(0.376441091299057, 0.5433494448661804, 0.054351989179849625)","(0.3809853494167328, 0.5533509254455566, 0.06262309849262238)","(0.41155755519866943, 0.5959157347679138, 0.002769612707197666)","(0.39878401160240173, 0.5208975076675415, 0.0305408276617527)","(0.39587727189064026, 0.5199010372161865, 0.05283082276582718)","(0.3956303894519806, 0.5328660011291504, 0.07067352533340454)",Reach
1507,"(0.46707800030708313, 0.8396353721618652, -1.940084075613413e-05)","(0.4222152829170227, 0.8077896237373352, -0.000505418109241873)","(0.39393919706344604, 0.745108962059021, -0.005888753104954958)","(0.3805970251560211, 0.6873551607131958, -0.008795415051281452)","(0.3754049241542816, 0.6435317397117615, -0.010924901813268661)","(0.3660942018032074, 0.7003856897354126, -0.03610965609550476)","(0.3247174918651581, 0.6415343284606934, -0.05169320106506348)","(0.29648488759994507, 0.5972248911857605, -0.0643901452422142)","(0.2707400321960449, 0.5576430559158325, -0.07444105297327042)","(0.37850677967071533, 0.6759976148605347, -0.040412597358226776)","(0.3419337272644043, 0.6028891205787659, -0.059876032173633575)","(0.31513938307762146, 0.5535280704498291, -0.07119636237621307)","(0.2902228832244873, 0.5104062557220459, -0.07951120287179947)","(0.39461550116539, 0.657300591468811, -0.041240084916353226)","(0.36570852994918823, 0.5801926255226135, -0.05299380049109459)","(0.34374523162841797, 0.530022144317627, -0.06510213017463684)","(0.3232617974281311, 0.4889455735683441, -0.07091021537780762)","(0.414345383644104, 0.6453590393066406, -0.04016321152448654)","(0.3934880197048187, 0.5782294273376465, -0.04840737581253052)","(0.376115620136261, 0.5411607027053833, -0.05196508765220642)","(0.36155596375465393, 0.5116752982139587, -0.05252698063850403)",Reach
1508,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
1509,"(0.28904473781585693, 0.5375204086303711, -0.00013478090113494545)","(0.23682108521461487, 0.5368172526359558, 0.04059522971510887)","(0.20706957578659058, 0.4771462082862854, 0.05257667973637581)","(0.20524896681308746, 0.41021087765693665, 0.06622745096683502)","(0.21253308653831482, 0.3629511892795563, 0.0847427174448967)","(0.18576301634311676, 0.43734994530677795, -0.023338811472058296)","(0.1844475120306015, 0.33576831221580505, 0.012042706832289696)","(0.20146673917770386, 0.349369615316391, 0.049483124166727066)","(0.20811621844768524, 0.37859368324279785, 0.06953493505716324)","(0.21504488587379456, 0.40101510286331177, -0.0361211858689785)","(0.21455687284469604, 0.2996715307235718, -0.0011181170120835304)","(0.2291419804096222, 0.32154905796051025, 0.03657456859946251)","(0.23359379172325134, 0.355909138917923, 0.05652768537402153)","(0.2511579096317291, 0.3787117600440979, -0.039605237543582916)","(0.24661652743816376, 0.29258280992507935, -0.0005681366892531514)","(0.2575909197330475, 0.3211127519607544, 0.02040684036910534)","(0.26100441813468933, 0.355564147233963, 0.023802615702152252)","(0.2885971665382385, 0.3679641783237457, -0.03909102827310562)","(0.28478747606277466, 0.326129674911499, -0.006654833909124136)","(0.2898140847682953, 0.3518984019756317, 0.004492695443332195)","(0.289933979511261, 0.3765775263309479, 0.0045275939628481865)",Reach
1510,"(0.27859431505203247, 0.523659348487854, -5.226122448220849e-05)","(0.22395437955856323, 0.5111271739006042, 0.05726233124732971)","(0.1922915130853653, 0.44484835863113403, 0.07381601631641388)","(0.19135034084320068, 0.3681134283542633, 0.0878516212105751)","(0.2039956897497177, 0.32506847381591797, 0.1037367433309555)","(0.17291347682476044, 0.39058029651641846, 0.005438527092337608)","(0.1830424666404724, 0.2959316670894623, 0.05335822328925133)","(0.19861368834972382, 0.3147166967391968, 0.08741435408592224)","(0.20169615745544434, 0.3461942672729492, 0.0997571125626564)","(0.20151157677173615, 0.3627546429634094, -0.013616747222840786)","(0.20696161687374115, 0.2724292278289795, 0.03813980519771576)","(0.22027523815631866, 0.2965545654296875, 0.07140655815601349)","(0.2239317148923874, 0.3276253938674927, 0.08137048780918121)","(0.23713938891887665, 0.34732380509376526, -0.023859143257141113)","(0.23968563973903656, 0.26189637184143066, 0.026049675419926643)","(0.24943889677524567, 0.294147789478302, 0.050954706966876984)","(0.2510002553462982, 0.3305332064628601, 0.05317782610654831)","(0.2759835422039032, 0.3410765528678894, -0.02895357459783554)","(0.2723868787288666, 0.27851593494415283, 0.008747349493205547)","(0.2768004834651947, 0.3069261312484741, 0.028700299561023712)","(0.2778206765651703, 0.3382023274898529, 0.03638838976621628)",Reach
1511,"(0.2695482671260834, 0.5024465918540955, -6.904779002070427e-05)","(0.2134104073047638, 0.48033618927001953, 0.06636381149291992)","(0.18267594277858734, 0.4197782278060913, 0.08530638366937637)","(0.17631196975708008, 0.35073626041412354, 0.0986844077706337)","(0.18509799242019653, 0.3083035349845886, 0.11075735092163086)","(0.15561668574810028, 0.3658369183540344, 0.023332349956035614)","(0.1679058074951172, 0.2737818658351898, 0.0803603008389473)","(0.18606185913085938, 0.2892417311668396, 0.12109818309545517)","(0.1941838413476944, 0.31926509737968445, 0.134950190782547)","(0.18194307386875153, 0.3341445326805115, -0.0005007084691897035)","(0.19370444118976593, 0.24444541335105896, 0.05979592353105545)","(0.20977725088596344, 0.26754313707351685, 0.09643854200839996)","(0.21389645338058472, 0.2988361120223999, 0.1063019335269928)","(0.2160947024822235, 0.3160214126110077, -0.015026002191007137)","(0.22409793734550476, 0.23083454370498657, 0.04232315346598625)","(0.23724365234375, 0.26006683707237244, 0.07169989496469498)","(0.24022172391414642, 0.2952199876308441, 0.07485579699277878)","(0.2534146010875702, 0.30559858679771423, -0.0248604416847229)","(0.25899460911750793, 0.2432798445224762, 0.019487913697957993)","(0.2658383846282959, 0.2721320390701294, 0.042658574879169464)","(0.2654089331626892, 0.30362141132354736, 0.052583951503038406)",Reach
1512,"(0.25945383310317993, 0.4839005470275879, -6.973793642828241e-05)","(0.20317377150058746, 0.45739686489105225, 0.06942207366228104)","(0.1734894961118698, 0.39657047390937805, 0.08720830082893372)","(0.16866077482700348, 0.32921889424324036, 0.09919179230928421)","(0.1799788475036621, 0.29148203134536743, 0.11301709711551666)","(0.139090895652771, 0.3406952917575836, 0.014580337330698967)","(0.15889190137386322, 0.24484167993068695, 0.0736318901181221)","(0.1770927608013153, 0.2681300640106201, 0.11373806744813919)","(0.1798824965953827, 0.298930287361145, 0.12661054730415344)","(0.1651027649641037, 0.31070637702941895, -0.01334215048700571)","(0.18419215083122253, 0.21957199275493622, 0.049401942640542984)","(0.20125479996204376, 0.2478090226650238, 0.08204557746648788)","(0.20256763696670532, 0.2819012999534607, 0.0836804062128067)","(0.1995082050561905, 0.29338961839675903, -0.030595967546105385)","(0.21558229625225067, 0.21305494010448456, 0.03345530852675438)","(0.22919423878192902, 0.24954161047935486, 0.06103469431400299)","(0.22818610072135925, 0.2871294617652893, 0.05800417810678482)","(0.23680931329727173, 0.28336018323898315, -0.04318886995315552)","(0.24880310893058777, 0.22474291920661926, 0.00542073929682374)","(0.2569437325000763, 0.25853729248046875, 0.02610115334391594)","(0.25447145104408264, 0.291778028011322, 0.029731959104537964)",Reach
1513,"(0.25342652201652527, 0.4699711501598358, -7.084324897732586e-05)","(0.19904343783855438, 0.44130438566207886, 0.07258173078298569)","(0.16790780425071716, 0.3800795078277588, 0.08747374266386032)","(0.16189920902252197, 0.3134552240371704, 0.09519582241773605)","(0.17064587771892548, 0.27550145983695984, 0.10286061465740204)","(0.12951567769050598, 0.330294668674469, 0.009704433381557465)","(0.15249596536159515, 0.227783665060997, 0.07044979184865952)","(0.17159070074558258, 0.25148284435272217, 0.11267834901809692)","(0.17239093780517578, 0.2831529974937439, 0.12730038166046143)","(0.1542954444885254, 0.3014488220214844, -0.021048380061984062)","(0.17811012268066406, 0.20972417294979095, 0.045082107186317444)","(0.19572030007839203, 0.24122905731201172, 0.07952170073986053)","(0.19591674208641052, 0.27628862857818604, 0.08040793240070343)","(0.18878421187400818, 0.2825307250022888, -0.04040943458676338)","(0.20946508646011353, 0.2060607224702835, 0.029129261150956154)","(0.22416336834430695, 0.244234099984169, 0.0556444488465786)","(0.22201496362686157, 0.2796942889690399, 0.0479557141661644)","(0.22629818320274353, 0.26982083916664124, -0.055296532809734344)","(0.24236710369586945, 0.21721398830413818, -0.0019324477761983871)","(0.2513415217399597, 0.2539338767528534, 0.01585819572210312)","(0.24756985902786255, 0.2861795425415039, 0.013055708259344101)",Grasp
1514,"(0.25126126408576965, 0.46509572863578796, -7.699229900026694e-05)","(0.19557306170463562, 0.43363821506500244, 0.07580012828111649)","(0.1629216969013214, 0.3751985430717468, 0.09055309742689133)","(0.15388604998588562, 0.31204819679260254, 0.09778304398059845)","(0.16162079572677612, 0.2752797305583954, 0.10416265577077866)","(0.125454843044281, 0.3249448537826538, 0.010384165681898594)","(0.15090541541576385, 0.22262883186340332, 0.07066120952367783)","(0.16912886500358582, 0.2471967190504074, 0.1116187646985054)","(0.16809213161468506, 0.2787662446498871, 0.12556405365467072)","(0.14900259673595428, 0.2972983717918396, -0.022056201472878456)","(0.1787131279706955, 0.20636722445487976, 0.04358291998505592)","(0.19554376602172852, 0.23962393403053284, 0.07767427712678909)","(0.19389458000659943, 0.27396711707115173, 0.077729232609272)","(0.18232305347919464, 0.2775249481201172, -0.04234389215707779)","(0.20871204137802124, 0.2054741382598877, 0.03096781298518181)","(0.2231793999671936, 0.2427232712507248, 0.05686524882912636)","(0.21923613548278809, 0.2749703526496887, 0.04617225006222725)","(0.21833743155002594, 0.2637409269809723, -0.05864718556404114)","(0.23892846703529358, 0.21445077657699585, -0.0006392346112988889)","(0.24870654940605164, 0.2521968185901642, 0.017000803723931313)","(0.24385929107666016, 0.28256943821907043, 0.010837245732545853)",Grasp
1515,"(0.24628007411956787, 0.46377480030059814, -7.011305569903925e-05)","(0.1914827972650528, 0.43090978264808655, 0.07482321560382843)","(0.15938374400138855, 0.3717944920063019, 0.08833813667297363)","(0.15176939964294434, 0.30735281109809875, 0.09479635953903198)","(0.160031259059906, 0.2711872458457947, 0.100899338722229)","(0.12006848305463791, 0.3235205411911011, 0.00913756713271141)","(0.14733445644378662, 0.2212601900100708, 0.06645304709672928)","(0.16581293940544128, 0.2458111196756363, 0.10572764277458191)","(0.16402886807918549, 0.2770012617111206, 0.11921162158250809)","(0.14394748210906982, 0.296734482049942, -0.02384592592716217)","(0.17588774859905243, 0.20395469665527344, 0.03939879685640335)","(0.1932976245880127, 0.2381008118391037, 0.07263363897800446)","(0.19119222462177277, 0.27155184745788574, 0.07261679321527481)","(0.17784452438354492, 0.2776644825935364, -0.04515353590250015)","(0.20724274218082428, 0.20279604196548462, 0.02657964453101158)","(0.22208929061889648, 0.24224242568016052, 0.0517130084335804)","(0.21770063042640686, 0.27447980642318726, 0.04064440354704857)","(0.21460379660129547, 0.2650394141674042, -0.06273596733808517)","(0.23819753527641296, 0.21292631328105927, -0.0060260663740336895)","(0.24851083755493164, 0.2520572543144226, 0.011061053723096848)","(0.24360153079032898, 0.28325021266937256, 0.004564390517771244)",Grasp
1516,"(0.24262192845344543, 0.46215003728866577, -5.839504592586309e-05)","(0.18810302019119263, 0.4299529194831848, 0.07026500999927521)","(0.1563071310520172, 0.36761513352394104, 0.08304454386234283)","(0.14836764335632324, 0.30181577801704407, 0.09010432660579681)","(0.15628060698509216, 0.2668500542640686, 0.09745433926582336)","(0.11830742657184601, 0.3163370192050934, 0.002250463468953967)","(0.14719682931900024, 0.21642884612083435, 0.057340871542692184)","(0.16517752408981323, 0.2420850694179535, 0.09581036865711212)","(0.16259287297725677, 0.27340102195739746, 0.10868602991104126)","(0.14369963109493256, 0.2907126545906067, -0.027995362877845764)","(0.1762741059064865, 0.19958975911140442, 0.03303211182355881)","(0.19275055825710297, 0.23467165231704712, 0.06590133905410767)","(0.1896505355834961, 0.2680104076862335, 0.06679088622331619)","(0.17911000549793243, 0.27332165837287903, -0.04708842188119888)","(0.20838594436645508, 0.1981886476278305, 0.023178234696388245)","(0.2222234308719635, 0.2386683076620102, 0.04857376962900162)","(0.21660861372947693, 0.2712676525115967, 0.03834391385316849)","(0.21755485236644745, 0.26280084252357483, -0.0623788982629776)","(0.23986615240573883, 0.2084575891494751, -0.00755611015483737)","(0.2489534616470337, 0.2491568922996521, 0.00968153029680252)","(0.24327397346496582, 0.28160449862480164, 0.00416856724768877)",Grasp
1517,"(0.24350827932357788, 0.46277523040771484, -6.685614789603278e-05)","(0.18803124129772186, 0.4346950948238373, 0.06811736524105072)","(0.1565864086151123, 0.3729409873485565, 0.08184119313955307)","(0.1520639955997467, 0.3058117926120758, 0.09041725844144821)","(0.16327133774757385, 0.26969635486602783, 0.10048478096723557)","(0.11915282160043716, 0.3199770450592041, 0.004449677653610706)","(0.14565818011760712, 0.22340500354766846, 0.060633059591054916)","(0.16400668025016785, 0.24812325835227966, 0.09919732064008713)","(0.16283056139945984, 0.2787216007709503, 0.11139728128910065)","(0.1455361545085907, 0.29207488894462585, -0.024331646040081978)","(0.17553067207336426, 0.2026452124118805, 0.03658733144402504)","(0.1917954534292221, 0.23634812235832214, 0.06919296830892563)","(0.18945980072021484, 0.26979395747184753, 0.07049036026000977)","(0.18141934275627136, 0.2738657593727112, -0.04187101498246193)","(0.20663611590862274, 0.19827573001384735, 0.027090003713965416)","(0.22067514061927795, 0.23754727840423584, 0.05351417511701584)","(0.21619869768619537, 0.2699909806251526, 0.0450553260743618)","(0.22034788131713867, 0.26284071803092957, -0.05583348497748375)","(0.2382802963256836, 0.20766609907150269, -0.002264321781694889)","(0.24728727340698242, 0.24592453241348267, 0.015996791422367096)","(0.24301744997501373, 0.27742236852645874, 0.011692238040268421)",Grasp
1518,"(0.2438240647315979, 0.4605364203453064, -6.920414307387546e-05)","(0.18815289437770844, 0.4361693859100342, 0.0678948163986206)","(0.15607589483261108, 0.3755732476711273, 0.08293703198432922)","(0.15055042505264282, 0.3092479705810547, 0.09351830929517746)","(0.16097044944763184, 0.2739088535308838, 0.10461210459470749)","(0.1189713329076767, 0.31761881709098816, 0.0047007398679852486)","(0.14605171978473663, 0.22312796115875244, 0.06304368376731873)","(0.16419969499111176, 0.24700945615768433, 0.10119878500699997)","(0.16339509189128876, 0.2770823836326599, 0.11200777441263199)","(0.14602285623550415, 0.2882348895072937, -0.022826537489891052)","(0.17454145848751068, 0.2036609649658203, 0.04140445590019226)","(0.19022144377231598, 0.23617330193519592, 0.07494862377643585)","(0.1887287050485611, 0.2692979872226715, 0.07585208117961884)","(0.18235257267951965, 0.27060821652412415, -0.038842055946588516)","(0.2052830457687378, 0.20085901021957397, 0.03216104581952095)","(0.21880659461021423, 0.23809602856636047, 0.05936867743730545)","(0.21513214707374573, 0.27011144161224365, 0.05091129615902901)","(0.22164179384708405, 0.2612204849720001, -0.05147964507341385)","(0.2365606129169464, 0.20983803272247314, 0.0031306780874729156)","(0.24498426914215088, 0.24589717388153076, 0.02175733633339405)","(0.24175533652305603, 0.2763752043247223, 0.017978304997086525)",Grasp
1519,"(0.24702414870262146, 0.45832908153533936, -7.301959703909233e-05)","(0.1904711127281189, 0.43698230385780334, 0.06657381355762482)","(0.15705890953540802, 0.37804117798805237, 0.08159659802913666)","(0.15038317441940308, 0.311720609664917, 0.09270447492599487)","(0.1605568826198578, 0.2755073606967926, 0.10430765897035599)","(0.12115070968866348, 0.3221574127674103, 0.004076515790075064)","(0.1451658308506012, 0.22777912020683289, 0.06214847043156624)","(0.1635030210018158, 0.25090479850769043, 0.10009395331144333)","(0.16383036971092224, 0.2813608646392822, 0.1104423776268959)","(0.14789634943008423, 0.29081815481185913, -0.02275136671960354)","(0.17383991181850433, 0.2071857750415802, 0.041362032294273376)","(0.1897372007369995, 0.2385021597146988, 0.07485871762037277)","(0.18908381462097168, 0.2717136740684509, 0.07547630369663239)","(0.18383686244487762, 0.271334171295166, -0.03790472075343132)","(0.2040678858757019, 0.20290741324424744, 0.031493667513132095)","(0.21783536672592163, 0.23843520879745483, 0.05843640863895416)","(0.21482130885124207, 0.27007728815078735, 0.05060286074876785)","(0.22269168496131897, 0.259585976600647, -0.04979429766535759)","(0.23464690148830414, 0.20908060669898987, 0.004401413258165121)","(0.24348914623260498, 0.2435358166694641, 0.02345002256333828)","(0.24137404561042786, 0.27313104271888733, 0.020026952028274536)",Grasp
1520,"(0.2460864931344986, 0.45779672265052795, -6.810019112890586e-05)","(0.18892978131771088, 0.4399768114089966, 0.06660310924053192)","(0.15583042800426483, 0.3799443542957306, 0.08297394216060638)","(0.14727766811847687, 0.3127864897251129, 0.09572674334049225)","(0.15238924324512482, 0.2757527232170105, 0.10837031155824661)","(0.12049255520105362, 0.32475048303604126, 0.00725992675870657)","(0.1422242522239685, 0.23077747225761414, 0.06816095858812332)","(0.1605105698108673, 0.25270241498947144, 0.10783874988555908)","(0.1611621379852295, 0.28230714797973633, 0.11932247877120972)","(0.14929413795471191, 0.29151609539985657, -0.0179664995521307)","(0.17237432301044464, 0.20943328738212585, 0.04707590863108635)","(0.1883748173713684, 0.24000313878059387, 0.08138871937990189)","(0.18858283758163452, 0.272707462310791, 0.08411341160535812)","(0.18662269413471222, 0.2710878252983093, -0.031440768390893936)","(0.20410071313381195, 0.20414519309997559, 0.03854025900363922)","(0.21760544180870056, 0.2390320897102356, 0.06651397794485092)","(0.2152559608221054, 0.2712531089782715, 0.060724738985300064)","(0.22604358196258545, 0.25944021344184875, -0.04142028093338013)","(0.23528599739074707, 0.20968946814537048, 0.01102901715785265)","(0.24404582381248474, 0.24334049224853516, 0.030081987380981445)","(0.2430870532989502, 0.2728848159313202, 0.028488783165812492)",Grasp
1521,"(0.24625124037265778, 0.4631667733192444, -8.04225419415161e-05)","(0.18862807750701904, 0.44562727212905884, 0.06423183530569077)","(0.15748101472854614, 0.3847978115081787, 0.0815325602889061)","(0.14941859245300293, 0.31769856810569763, 0.0940394401550293)","(0.15308845043182373, 0.27760499715805054, 0.10549107939004898)","(0.12166638672351837, 0.33158984780311584, 0.013167367316782475)","(0.14046747982501984, 0.23382872343063354, 0.07203532010316849)","(0.15958549082279205, 0.2511657774448395, 0.1095530167222023)","(0.16280317306518555, 0.28041306138038635, 0.12108415365219116)","(0.15083757042884827, 0.29958879947662354, -0.01044754683971405)","(0.1702294498682022, 0.21337461471557617, 0.052618637681007385)","(0.1871355175971985, 0.24038052558898926, 0.08767220377922058)","(0.18856248259544373, 0.2709619104862213, 0.09358105808496475)","(0.18840186297893524, 0.2799254059791565, -0.022920023649930954)","(0.20204772055149078, 0.20838268101215363, 0.04341936111450195)","(0.21583309769630432, 0.24022188782691956, 0.07190180569887161)","(0.2146690934896469, 0.2722527086734772, 0.07024943083524704)","(0.22864718735218048, 0.26900702714920044, -0.03188575804233551)","(0.23396354913711548, 0.21563462913036346, 0.018396932631731033)","(0.24206796288490295, 0.24621936678886414, 0.03954213112592697)","(0.2422304004430771, 0.27564236521720886, 0.04174170270562172)",Grasp
1522,"(0.2414935827255249, 0.4729975461959839, -0.00010092423326568678)","(0.18489143252372742, 0.45483115315437317, 0.052739012986421585)","(0.15397778153419495, 0.38650134205818176, 0.06346369534730911)","(0.14750368893146515, 0.31201171875, 0.07342984527349472)","(0.15272659063339233, 0.2649539113044739, 0.0839323028922081)","(0.12324114888906479, 0.3418601453304291, -0.017452357336878777)","(0.13885337114334106, 0.23031967878341675, 0.0367596261203289)","(0.1570577174425125, 0.246354341506958, 0.08035688102245331)","(0.16051997244358063, 0.27790364623069763, 0.09817572683095932)","(0.15744951367378235, 0.3154805898666382, -0.034807585179805756)","(0.17115670442581177, 0.2162400484085083, 0.025467047467827797)","(0.18644854426383972, 0.2447889894247055, 0.07189451903104782)","(0.18818923830986023, 0.27630919218063354, 0.08463973551988602)","(0.19791726768016815, 0.3008710443973541, -0.04176266863942146)","(0.20471559464931488, 0.21662771701812744, 0.021603479981422424)","(0.2159012109041214, 0.24957804381847382, 0.05674758180975914)","(0.21599039435386658, 0.2829369008541107, 0.05904349684715271)","(0.23896780610084534, 0.2935287356376648, -0.04522019624710083)","(0.23736999928951263, 0.23438668251037598, 0.0028481187764555216)","(0.24388134479522705, 0.26540347933769226, 0.026905421167612076)","(0.24529074132442474, 0.2943721115589142, 0.03137238323688507)",Grasp
1523,"(0.2463395595550537, 0.501090407371521, -9.554752614349127e-05)","(0.18722786009311676, 0.4857363700866699, 0.043156206607818604)","(0.15483510494232178, 0.4177444875240326, 0.05255536735057831)","(0.14949561655521393, 0.3446127772331238, 0.06394876539707184)","(0.15608318150043488, 0.2965677082538605, 0.07704155147075653)","(0.13698050379753113, 0.36334532499313354, -0.03339848667383194)","(0.1425371766090393, 0.2548915445804596, 0.017967551946640015)","(0.15890899300575256, 0.2721951901912689, 0.06253489851951599)","(0.1647937297821045, 0.3040013611316681, 0.08057362586259842)","(0.17259854078292847, 0.33764779567718506, -0.04556089639663696)","(0.1787945181131363, 0.23651419579982758, 0.01221370231360197)","(0.18961846828460693, 0.26448994874954224, 0.05869688838720322)","(0.19431079924106598, 0.30061519145965576, 0.07025931030511856)","(0.21248415112495422, 0.32621440291404724, -0.04621642455458641)","(0.21308362483978271, 0.23870329558849335, 0.01466833334416151)","(0.220601424574852, 0.27088847756385803, 0.04862317070364952)","(0.22381021082401276, 0.3082364499568939, 0.0485839918255806)","(0.25153791904449463, 0.3232993185520172, -0.04458751156926155)","(0.24718227982521057, 0.26188305020332336, 6.571315316250548e-05)","(0.2508098781108856, 0.29197511076927185, 0.02270272560417652)","(0.25314268469810486, 0.3235049843788147, 0.02519981749355793)",Move
